Year,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value
2007,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Male,3904
2007,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Male,.
2007,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Male,2776
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Male,1856
2007,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Male,2660
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Male,3099
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Male,4267
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Male,1153
2007,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,794
2007,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,10758
2007,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Male,10485
2007,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,9027
2007,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,41620
2007,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,1095
2007,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,16566
2007,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,4354
2007,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Male,197
2007,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Male,1278
2007,All codes,All deaths,All deaths,Attributable number,Male,49700
2007,C00-D48,All cancers,All cancers,Attributable number,Male,23700
2007,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Male,11800
2007,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Male,13500
2007,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Male,700
2007,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Male,13800
2007,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Male,800
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Male,400
2007,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Male,2700
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Male,.
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Male,1300
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Male,600
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Male,700
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Male,700
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Male,2300
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Male,300
2007,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Male,700
2007,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Male,8600
2007,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Male,2500
2007,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,1700
2007,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,6800
2007,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,200
2007,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Male,2000
2007,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Male,2800
2007,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Male,100
2007,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Male,700
2007,All codes,All deaths,All deaths,Number of observed deaths,Female,242180
2007,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Female,133889
2007,C00-D48,All cancers,All cancers,Number of observed deaths,Female,62135
2007,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Female,34926
2007,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,Female,82026
2007,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,Female,12696
2007,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,Female,11856
2007,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,Female,526
2007,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,Female,121
2007,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,Female,2042
2007,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,Female,701
2007,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,Female,1347
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,Female,1161
2007,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,Female,1573
2007,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,Female,3282
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,Female,5111
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,Female,938
2007,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,493
2007,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,10123
2007,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,Female,15759
2007,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13476
2007,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,32446
2007,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1517
2007,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,26816
2007,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2859
2007,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,356
2007,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1386
2007,All codes,All deaths,All deaths,Attributable number,Female,32700
2007,C00-D48,All cancers,All cancers,Attributable number,Female,13300
2007,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10400
2007,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8400
2007,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,600
2007,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8800
2007,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300
2007,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100
2007,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300
2007,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100
2007,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400
2007,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100
2007,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200
2007,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,900
2007,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1100
2007,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100
2007,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400
2007,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7900
2007,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2100
2007,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400
2007,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3500
2007,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300
2007,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1400
2007,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1600
2007,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,0
2007,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,600
2006,All codes,All deaths,All deaths,Number of observed deaths,,459060
2006,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,271775
2006,C00-D48,All cancers,All cancers,Number of observed deaths,,128485
2006,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,,64091
2006,I00-I99,All circulatory diseases,All circulatory diseases,Number of observed deaths,,162114
2006,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Number of observed deaths,,23846
2006,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Number of observed deaths,,27355
2006,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Number of observed deaths,,1547
2006,C32,Larynx,Cancers which can be caused by smoking,Number of observed deaths,,620
2006,C15,Oesophagus,Cancers which can be caused by smoking,Number of observed deaths,,6058
2006,C53,Cervical,Cancers which can be caused by smoking,Number of observed deaths,,721
2006,C67,Bladder,Cancers which can be caused by smoking,Number of observed deaths,,4040
2006,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Number of observed deaths,,3066
2006,C16,Stomach,Cancers which can be caused by smoking,Number of observed deaths,,4200
2006,C25,Pancreas,Cancers which can be caused by smoking,Number of observed deaths,,6173
2006,C80,Unspecified Site,Cancers which can be caused by smoking,Number of observed deaths,,9632
2006,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Number of observed deaths,,2067
2006,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Number of observed deaths,,1321
2006,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Number of observed deaths,,20483
2006,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Number of observed deaths,,26814
2006,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,22269
2006,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,76668
2006,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2651
